NumRF;Montant;MontantRF;DateDon;AdressePays;NomDonateur;RowID;NumRF_numeric;Nb_Doublons_NumRF;Ctrl_DoublonRF;Taille_RuptureSeq;Ctrl_RuptureSeq;Ctrl_PaysGAFI;Ctrl_MontantNegatif;Ctrl_MontantNul;Ctrl_IdentiteVide;Ctrl_Montant500;Ctrl_DateApresNov;Ctrl_Etranger;Mois;JourSemaine;EstFinAnnee;RiskRule;Prob_Risque;Classe_ML
193;198.58;198.65;2024-09-07;France;Lea Richard;177;193;1;0;1;0;0;0;0;0;0;0;0;9;5;0;0;0.03700582411708788;Risque faible
194;167.62;167.44;2024-04-15;France;Nicolas Dupont;178;194;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0.07007394180690807;Risque faible
195;111.98;112.99;2024-10-23;France;Nicolas Bernard;179;195;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.06750806589602801;Risque faible
196;27.33;27.88;2024-12-24;France;Marie Moreau;180;196;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32173380881323216;Risque faible
197;100.56;100.47;2024-11-28;France;Camille Robert;181;197;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.16405416259158412;Risque faible
198;274.83;275.27;2024-10-06;France;Jean Dupont;182;198;1;0;1;0;0;0;0;0;0;0;0;10;6;0;0;0.03981820704718063;Risque faible
199;2266.28;2265.66;2024-05-27;France;Marie Durand;183;199;1;0;1;0;0;0;0;0;1;0;0;5;0;0;0;0.2713102673225348;Risque faible
200;150.73;150.86;2024-04-12;France;Marie Simon;184;200;1;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0.05167129156798394;Risque faible
201;591.51;591.04;2024-01-02;France;Emma Petit;185;201;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0.449138711318203;Risque faible
202;116.61;115.77;2024-12-12;France;Sophie Bernard;186;202;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.1862312319854865;Risque faible
203;42.13;42.52;2024-02-29;France;Nicolas Martin;187;203;1;0;1;0;0;0;0;0;0;0;0;2;3;0;0;0.14715420508067553;Risque faible
204;70.51;70.96000000000001;2024-11-02;France;Nicolas Bernard;188;204;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.21500708702095378;Risque faible
205;618.54;618.77;2024-03-31;France;Sophie Simon;189;205;1;0;1;0;0;0;0;0;1;0;0;3;6;0;0;0.44812271604960524;Risque faible
206;570.83;570.74;2024-04-10;France;Paul Richard;190;206;1;0;1;0;0;0;0;0;1;0;0;4;2;0;0;0.45356955135513294;Risque faible
207;97.46;96.83;2024-04-23;France;Luc Richard;191;207;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0.10377966794568634;Risque faible
208;267.12;266.54;2024-09-18;France;Luc Bernard;192;208;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.051173738743783045;Risque faible
209;86.73;86.25;2024-12-24;France;Marie Laurent;193;209;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32409894839805686;Risque faible
210;19.53;19.41;2024-12-15;France;Nicolas Petit;194;210;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.26311434116783816;Risque faible
211;481.23;481.77;2024-01-27;France;Camille Richard;195;211;1;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0.06564869317238872;Risque faible
212;2717.52;2718.05;2024-11-01;France;Nicolas Robert;196;212;1;0;1;0;0;0;0;0;1;1;0;11;4;1;1;0.4781176674509016;Risque faible
213;333.58;332.76;2024-11-18;France;Hugo Robert;197;213;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.11696032785140953;Risque faible
214;157.72;157.37;2024-07-08;France;Nicolas Martin;198;214;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.0669047819430815;Risque faible
215;205.65;205.29;2024-11-14;France;Paul Robert;199;215;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10493250708059616;Risque faible
216;203.3;202.03;2024-12-20;France;Marie Richard;200;216;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.1469530958328335;Risque faible
217;262.43;262.71;2024-03-31;France;Camille Bernard;201;217;1;0;1;0;0;0;0;0;0;0;0;3;6;0;0;0.047801117971368295;Risque faible
218;56.01;55.89;2024-02-04;France;Luc Robert;202;218;1;0;1;0;0;0;0;0;0;0;0;2;6;0;0;0.129589548906714;Risque faible
219;457.27;457.21;2024-12-30;France;Camille Moreau;203;219;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.14305718356871622;Risque faible
220;279.19;279.86;2024-07-07;France;Nicolas Petit;204;220;1;0;1;0;0;0;0;0;0;0;0;7;6;0;0;0.03746131887415368;Risque faible
221;168.29;168.33;2024-09-09;France;Camille Dupont;205;221;1;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0.06548170502000458;Risque faible
222;488.39;488.17;2024-02-05;France;Luc Petit;206;222;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0.0821709724006611;Risque faible
230;329.7;329.99;2024-12-23;France;Luc Simon;207;230;1;0;8;1;0;0;0;0;0;1;0;12;0;1;1;0.061809184475897824;Risque faible
231;51.27;51.8;2024-04-01;France;Lea Moreau;208;231;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0.1597100383916988;Risque faible
232;370.57;370.72;2024-02-25;France;Lea Dupont;209;232;1;0;1;0;0;0;0;0;0;0;0;2;6;0;0;0.05698447634391747;Risque faible
233;102.65;102.99;2024-03-07;France;Hugo Petit;210;233;1;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0.07411022360748265;Risque faible
234;41.12;41.05;2024-11-08;France;Emma Petit;211;234;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.22634848461873977;Risque faible
235;84.61;84.57;2024-11-01;France;Luc Robert;212;235;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.2287136242035644;Risque faible
236;564.07;564.13;2024-10-13;France;Jean Richard;213;236;1;0;1;0;0;0;0;0;1;0;0;10;6;0;0;0.5257273502508594;Risque faible
237;319.97;319.59;2024-05-10;France;Camille Moreau;214;237;1;0;1;0;0;0;0;0;0;0;0;5;4;0;0;0.046150542169669226;Risque faible
238;225.28;225.0;2024-06-14;France;Luc Laurent;215;238;1;0;1;0;0;0;0;0;0;0;0;6;4;0;0;0.04412539630104509;Risque faible
239;4981.63;4982.32;2024-02-21;France;Emma Robert;216;239;1;0;1;0;0;0;0;0;1;0;0;2;2;0;0;0.40365786241138596;Risque faible
240;361.78;362.78;2024-05-31;France;Jean Robert;217;240;1;0;1;0;0;0;0;0;0;0;0;5;4;0;0;0.047426404238634735;Risque faible
241;168.67;169.47;2024-11-16;Italie;Marie Petit;218;241;1;0;1;0;0;0;0;0;0;1;1;11;5;1;1;0.18450920569513268;Risque faible
242;502.91;502.25;2024-04-01;France;Marie Moreau;219;242;1;0;1;0;0;0;0;0;1;0;0;4;0;0;0;0.14606354620920264;Risque faible
243;206.62;205.91;2024-07-19;France;Hugo Simon;220;243;1;0;1;0;0;0;0;0;0;0;0;7;4;0;0;0.04412539630104509;Risque faible
244;37.68;37.08;2024-10-19;France;Sophie Robert;221;244;1;0;1;0;0;0;0;0;0;0;0;10;5;0;0;0.11772696186817541;Risque faible
245;629.14;629.21;2024-08-06;France;Nicolas Simon;222;245;1;0;1;0;0;0;0;0;1;0;0;8;1;0;0;0.3758569122333766;Risque faible
246;56.79;55.39;2024-11-15;France;Marie Dupont;223;246;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.22634848461873977;Risque faible
247;431.21;430.92;2024-06-17;Suisse;Paul Laurent;224;247;1;0;1;0;0;0;0;0;0;0;1;6;0;0;0;0.13900318532016465;Risque faible
248;4041.34;4042.04;2024-10-31;France;Jean Richard;225;248;1;0;1;0;0;0;0;0;1;0;0;10;3;0;0;0.37151809107331535;Risque faible
249;231.08;231.57;2024-01-28;France;Lea Petit;226;249;1;0;1;0;0;0;0;0;0;0;0;1;6;0;0;0.05721881835658461;Risque faible
250;117.81;117.56;2024-10-14;France;Sophie Laurent;227;250;1;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0.08288395081285328;Risque faible
251;279.77;279.55;2024-12-20;France;Jean Simon;228;251;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.14504646071759003;Risque faible
252;608.69;608.97;2024-11-22;France;Camille Moreau;229;252;1;0;1;0;0;0;0;0;1;1;0;11;4;1;1;0.611318882292144;Haut risque
253;162.35;162.82;2024-11-21;France;Paul Bernard;230;253;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.11644513152116186;Risque faible
254;58.58;58.31;2024-06-14;France;Camille Petit;231;254;1;0;1;0;0;0;0;0;0;0;0;6;4;0;0;0.1213622436767796;Risque faible
255;231.97;231.85;2024-05-15;France;Sophie Martin;232;255;1;0;1;0;0;0;0;0;0;0;0;5;2;0;0;0.053915975530686555;Risque faible
256;165.84;165.56;2024-03-08;France;Sophie Martin;233;256;1;0;1;0;0;0;0;0;0;0;0;3;4;0;0;0.055796941886891174;Risque faible
257;72.6;71.92999999999999;2024-06-02;France;Hugo Robert;234;257;1;0;1;0;0;0;0;0;0;0;0;6;6;0;0;0.11411078497444722;Risque faible
258;311.07;310.96;2024-12-08;France;Hugo Richard;235;258;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.14531978454106217;Risque faible
259;9.65;9.5;2024-10-30;France;Marie Martin;236;259;1;0;1;0;0;0;0;0;0;0;0;10;2;0;0;0.1421409235592191;Risque faible
260;99.75;99.12;2024-04-05;France;Jean Dupont;237;260;1;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0.06556146830740209;Risque faible
261;267.02;267.34;2024-07-15;France;Luc Robert;238;261;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.05937453460340081;Risque faible
262;99.88;100.12;2024-04-17;France;Hugo Dupont;239;262;1;0;1;0;0;0;0;0;0;0;0;4;2;0;0;0.07779345807571195;Risque faible
263;60.17;60.52;2024-12-04;France;Luc Martin;240;263;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.2759457178954936;Risque faible
264;339.1;338.72;2024-07-04;France;Camille Dupont;241;264;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.03885684632815248;Risque faible
265;234.01;233.02;2024-12-25;France;Hugo Bernard;242;265;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.13176139933586145;Risque faible
266;75.86;76.09;2024-12-03;France;Nicolas Robert;243;266;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32409894839805686;Risque faible
267;166.83;166.5;2024-03-23;France;Luc Robert;244;267;1;0;1;0;0;0;0;0;0;0;0;3;5;0;0;0.04834068562527236;Risque faible
268;388.01;387.56;2024-12-08;France;Nicolas Laurent;245;268;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.14339469975391902;Risque faible
269;27.26;26.63;2024-11-08;France;Jean Robert;246;269;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.22634848461873977;Risque faible
270;516.21;516.07;2024-11-25;France;Camille Richard;247;270;1;0;1;0;0;0;0;0;1;1;0;11;0;1;1;0.3613946390599566;Risque faible
271;248.17;248.96;2024-11-16;France;Nicolas Bernard;248;271;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10184050408555725;Risque faible
275;193.61;193.36;2024-12-18;France;Jean Moreau;249;275;1;0;4;1;0;0;0;0;0;1;0;12;2;1;1;0.04881155285078024;Risque faible
276;335.19;334.65;2024-10-04;France;Nicolas Richard;250;276;1;0;1;0;0;0;0;0;0;0;0;10;4;0;0;0.047758146543037554;Risque faible
277;352.93;353.26;2024-11-18;France;Luc Moreau;251;277;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.11631110513323191;Risque faible
278;47.83;47.92;2024-01-14;France;Emma Richard;252;278;1;0;1;0;0;0;0;0;0;0;0;1;6;0;0;0.1310997529883467;Risque faible
279;151.51;150.45;2024-11-14;France;Nicolas Simon;253;279;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.13829429174833222;Risque faible
280;146.03;146.36;2024-11-09;France;Jean Martin;254;280;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.13159531068103353;Risque faible
281;238.5;239.56;2024-08-12;France;Jean Martin;255;281;1;0;1;0;0;0;0;0;0;0;0;8;0;0;0;0.05937453460340081;Risque faible
282;612.8;611.5;2024-12-26;France;Paul Martin;256;282;1;0;1;0;0;0;0;0;1;1;0;12;3;1;1;0.3809442319759241;Risque faible
283;193.24;192.62;2024-07-14;France;Emma Petit;257;283;1;0;1;0;0;0;0;0;0;0;0;7;6;0;0;0.03552848305325816;Risque faible
284;970.13;968.71;2024-10-16;France;Luc Laurent;258;284;1;0;1;0;0;0;0;0;1;0;0;10;2;0;0;0.2944480632162634;Risque faible
285;111.48;111.44;2024-09-13;France;Nicolas Martin;259;285;1;0;1;0;0;0;0;0;0;0;0;9;4;0;0;0.05841988490337219;Risque faible
286;233.89;234.39;2024-01-08;France;Paul Laurent;260;286;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.07906676237110397;Risque faible
287;141.22;141.27;2024-11-23;France;Jean Martin;261;287;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.13159531068103353;Risque faible
288;192.63;193.33;2024-11-19;France;Jean Simon;262;288;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.14132847992237121;Risque faible
289;4490.44;4490.86;2024-10-16;France;Paul Bernard;263;289;1;0;1;0;0;0;0;0;1;0;0;10;2;0;0;0.36688610940152366;Risque faible
290;420.06;420.91;2024-10-19;France;Hugo Dupont;264;290;1;0;1;0;0;0;0;0;0;0;0;10;5;0;0;0.04142871823351829;Risque faible
291;112.39;112.97;2024-01-23;France;Nicolas Durand;265;291;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.11329411661680187;Risque faible
292;186.69;186.49;2024-03-24;France;Nicolas Moreau;266;292;1;0;1;0;0;0;0;0;0;0;0;3;6;0;0;0.04586828215047277;Risque faible
293;169.19;169.22;2024-09-11;France;Luc Bernard;267;293;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.052386853497881414;Risque faible
294;450.23;449.8;2024-01-24;France;Nicolas Robert;268;294;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.07440067453379273;Risque faible
295;368.62;368.5;2024-11-24;France;Nicolas Bernard;269;295;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10371397323658363;Risque faible
296;495.31;495.34;2024-12-01;France;Emma Martin;270;296;1;0;1;0;0;0;0;0;0;1;0;12;6;1;0;0.15393105794926823;Risque faible
297;298.71;298.67;2024-11-11;France;Paul Martin;271;297;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.1181734426055079;Risque faible
298;100.09;100.76;2024-02-07;France;Marie Robert;272;298;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0.09108493208510167;Risque faible
299;248.8;248.63;2024-12-31;France;Camille Petit;273;299;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.16951142743545938;Risque faible
300;192.33;191.86;2024-08-01;France;Sophie Moreau;274;300;1;0;1;0;0;0;0;0;0;0;0;8;3;0;0;0.03868783939193187;Risque faible
301;181.11;180.68;2024-11-28;France;Emma Laurent;275;301;1;0;1;0;0;0;0;0;0;1;0;11;3;1;0;0.10493250708059616;Risque faible
302;244.51;244.84;2024-03-25;France;Marie Dupont;276;302;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0.06964906198588766;Risque faible
312;97.7;97.0;2024-12-03;France;Luc Durand;277;312;1;0;10;1;0;0;0;0;0;1;0;12;1;1;1;0.1237501155451601;Risque faible
320;89.87;89.77000000000001;2024-07-13;France;Luc Petit;278;320;1;0;8;1;0;0;0;0;0;0;0;7;5;0;1;0.00949517233447914;Risque faible
321;443.16;443.8200000000001;2024-04-23;France;Luc Laurent;279;321;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0.07754714349460431;Risque faible
322;83.07;83.22;2024-12-24;France;Lea Robert;280;322;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.32409894839805686;Risque faible
323;3907.1;3907.06;2024-12-01;France;Nicolas Laurent;281;323;1;0;1;0;0;0;0;0;1;1;0;12;6;1;1;0.4993261881173648;Risque faible
324;4500.04;4500.02;2024-12-30;France;Hugo Martin;282;324;1;0;1;0;0;0;0;0;1;1;0;12;0;1;1;0.2797907485927599;Risque faible
325;359.96;359.45;2024-05-20;France;Nicolas Martin;283;325;1;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0.06402099708644501;Risque faible
326;63.76;63.33;2024-06-15;France;Emma Moreau;284;326;1;0;1;0;0;0;0;0;0;0;0;6;5;0;0;0.1127487570807284;Risque faible
327;3312.93;3312.83;2024-10-13;France;Marie Richard;285;327;1;0;1;0;0;0;0;0;1;0;0;10;6;0;0;0.3959320052664704;Risque faible
328;401.15;401.29;2024-11-30;France;Luc Durand;286;328;1;0;1;0;0;0;0;0;0;1;0;11;5;1;0;0.10063010079759074;Risque faible
329;326.34;326.81;2024-01-05;France;Camille Robert;287;329;1;0;1;0;0;0;0;0;0;0;0;1;4;0;0;0.06400152751800912;Risque faible
330;350.58;350.63;2024-12-21;France;Paul Richard;288;330;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.14158668938389168;Risque faible
331;102.41;103.09;2024-03-26;France;Hugo Dupont;289;331;1;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0.11067384973312501;Risque faible
332;371.65;372.45;2024-03-26;France;Lea Moreau;290;332;1;0;1;0;0;0;0;0;0;0;0;3;1;0;0;0.08164286209109863;Risque faible
333;566.55;566.9499999999999;2024-11-16;France;Sophie Moreau;291;333;1;0;1;0;0;0;0;0;1;1;0;11;5;1;1;0.7076254630478431;Haut risque
334;170.46;171.07;2024-02-14;France;Paul Robert;292;334;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0.07130512201531405;Risque faible
335;150.95;150.45;2024-04-20;France;Paul Martin;293;335;1;0;1;0;0;0;0;0;0;0;0;4;5;0;0;0.042869580760910596;Risque faible
336;165.18;164.61;2024-12-03;France;Luc Moreau;294;336;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1930733709087007;Risque faible
337;322.95;323.21;2024-07-03;France;Nicolas Robert;295;337;1;0;1;0;0;0;0;0;0;0;0;7;2;0;0;0.04799365097867684;Risque faible
338;358.35;357.68;2024-11-17;France;Paul Bernard;296;338;1;0;1;0;0;0;0;0;0;1;0;11;6;1;0;0.10371397323658363;Risque faible
339;117.87;117.72;2024-06-05;France;Lea Bernard;297;339;1;0;1;0;0;0;0;0;0;0;0;6;2;0;0;0.06307794509063977;Risque faible
340;1963.74;1964.13;2024-11-09;France;Nicolas Laurent;298;340;1;0;1;0;0;0;0;0;1;1;0;11;5;1;1;0.3933123997738563;Risque faible
341;130.31;131.02;2024-07-18;France;Jean Dupont;299;341;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.04276890007429328;Risque faible
342;3060.48;3060.35;2024-05-01;France;Luc Petit;300;342;1;0;1;0;0;0;0;0;1;0;0;5;2;0;0;0.33810601812454905;Risque faible
343;359.22;358.9;2024-08-11;France;Paul Dupont;301;343;1;0;1;0;0;0;0;0;0;0;0;8;6;0;0;0.03856817400689859;Risque faible
344;301.7;301.86;2024-12-30;France;Hugo Dupont;302;344;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.1438516450118253;Risque faible
345;242.55;242.01;2024-01-23;France;Emma Laurent;303;345;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.09106056247631493;Risque faible
346;217.85;217.76;2024-07-15;France;Marie Petit;304;346;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0.05937453460340081;Risque faible
347;269.57;269.57;2024-11-15;France;Lea Bernard;305;347;1;0;1;0;0;0;0;0;0;1;0;11;4;1;0;0.11452735622879781;Risque faible
348;406.72;406.71;2024-01-06;France;Nicolas Robert;306;348;1;0;1;0;0;0;0;0;0;0;0;1;5;0;0;0.060754414330065405;Risque faible
349;374.7;374.74;2024-11-13;France;Emma Martin;307;349;1;0;1;0;0;0;0;0;0;1;0;11;2;1;0;0.10952269168234169;Risque faible
350;115.39;114.97;2024-12-10;France;Jean Robert;308;350;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.24415386502953654;Risque faible
351;178.89;178.53;2024-03-29;France;Jean Petit;309;351;1;0;1;0;0;0;0;0;0;0;0;3;4;0;0;0.05458382713279281;Risque faible
352;143.08;142.71;2024-12-09;France;Lea Martin;310;352;1;0;1;0;0;0;0;0;0;1;0;12;0;1;0;0.20081101708800225;Risque faible
353;225.91;225.1;2024-11-05;France;Emma Laurent;311;353;1;0;1;0;0;0;0;0;0;1;0;11;1;1;0;0.13863757083146214;Risque faible
354;295.08;295.25;2024-09-21;France;Luc Dupont;312;354;1;0;1;0;0;0;0;0;0;0;0;9;5;0;0;0.03700582411708788;Risque faible
355;9.89;10.34;2024-04-24;France;Lea Robert;313;355;1;0;1;0;0;0;0;0;0;0;0;4;2;0;0;0.1430075656229435;Risque faible
356;983.87;984.27;2024-11-05;France;Nicolas Martin;314;356;1;0;1;0;0;0;0;0;1;1;0;11;1;1;1;0.26820851686283664;Risque faible
357;360.36;360.23;2024-12-24;France;Emma Durand;315;357;1;0;1;0;0;0;0;0;0;1;0;12;1;1;0;0.1619148686410434;Risque faible
358;101.36;100.95;2024-06-17;France;Jean Laurent;316;358;1;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0.08968138431439275;Risque faible
359;65.68;66.05000000000001;2024-02-05;France;Sophie Martin;317;359;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0.17021382701947424;Risque faible
360;99.19;99.50999999999999;2024-08-16;France;Hugo Bernard;318;360;1;0;1;0;0;0;0;0;0;0;0;8;4;0;0;0.06048275778141793;Risque faible
361;327.28;327.39;2024-12-27;France;Nicolas Moreau;319;361;1;0;1;0;0;0;0;0;0;1;0;12;4;1;0;0.14504646071759003;Risque faible
362;42.7;43.57;2024-08-31;France;Camille Durand;320;362;1;0;1;0;0;0;0;0;0;0;0;8;5;0;0;0.1138556122134733;Risque faible
363;510.19;510.18;2024-03-05;France;Lea Dupont;321;363;1;0;1;0;0;0;0;0;1;0;0;3;1;0;0;0.3427982991388249;Risque faible
364;271.2;271.07;2024-12-21;France;Camille Richard;322;364;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.1427970926718582;Risque faible
365;292.66;292.46;2024-01-03;France;Hugo Durand;323;365;1;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0.07032634927388283;Risque faible
366;114.44;113.66;2024-12-26;France;Nicolas Durand;324;366;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.18789415333380108;Risque faible
367;4377.0;4377.33;2024-04-18;France;Hugo Richard;325;367;1;0;1;0;0;0;0;0;1;0;0;4;3;0;0;0.3757820747535608;Risque faible
368;345.45;345.4;2024-11-25;France;Paul Richard;326;368;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.11696032785140953;Risque faible
369;311.8;312.05;2024-01-03;Royaume-Uni;Nicolas Laurent;327;369;1;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0.1468944600182885;Risque faible
370;131.7;132.62;2024-08-22;France;Paul Bernard;328;370;1;0;1;0;0;0;0;0;0;0;0;8;3;0;0;0.04259989313807267;Risque faible
380;609.71;609.51;2024-09-07;France;Hugo Durand;329;380;1;0;10;1;0;0;0;0;1;0;0;9;5;0;1;0.3292271713111865;Risque faible
381;241.4;240.23;2024-05-22;France;Luc Moreau;330;381;1;0;1;0;0;0;0;0;0;0;0;5;2;0;0;0.053915975530686555;Risque faible
382;324.21;324.45;2024-09-04;France;Lea Martin;331;382;1;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0.04989787667481753;Risque faible
383;287.04;287.12;2024-12-07;France;Emma Robert;332;383;1;0;1;0;0;0;0;0;0;1;0;12;5;1;0;0.14223591210206932;Risque faible
384;73.41;-258.02;2024-12-28;France;Sophie Durand;333;384;1;0;1;0;0;1;0;0;0;1;0;12;5;1;1;0.26203289702622984;Risque faible
385;173.51;173.71;2024-03-08;France;Sophie Robert;334;385;1;0;1;0;0;0;0;0;0;0;0;3;4;0;0;0.055796941886891174;Risque faible
386;80.28;80.67;2024-11-25;France;Lea Robert;335;386;1;0;1;0;0;0;0;0;0;1;0;11;0;1;0;0.26251117941189417;Risque faible
387;963.56;963.0899999999999;2024-11-22;France;Nicolas Laurent;336;387;1;0;1;0;0;0;0;0;1;1;0;11;4;1;1;0.43756179425976044;Risque faible
394;126.21;126.06;2024-12-25;France;Marie Martin;337;394;1;0;7;1;0;0;0;0;0;1;0;12;2;1;1;0.08204612391422883;Risque faible
395;267.84;268.58;2024-12-25;France;Nicolas Martin;338;395;1;0;1;0;0;0;0;0;0;1;0;12;2;1;0;0.13176139933586145;Risque faible
396;112.03;111.67;2024-01-23;France;Paul Richard;339;396;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.11329411661680187;Risque faible
397;276.22;276.25;2024-01-14;France;Sophie Moreau;340;397;1;0;1;0;0;0;0;0;0;0;0;1;6;0;0;0.05721881835658461;Risque faible
398;33.63;32.32;2024-10-15;France;Lea Martin;341;398;1;0;1;0;0;0;0;0;0;0;0;10;1;0;0;0.16947258797464806;Risque faible
399;459.1;458.36;2024-12-12;France;Marie Bernard;342;399;1;0;1;0;0;0;0;0;0;1;0;12;3;1;0;0.11707900721882991;Risque faible
400;118.87;118.95;2024-05-19;France;Marie Robert;343;400;1;0;1;0;0;0;0;0;0;0;0;5;6;0;0;0.04885624438781891;Risque faible
401;524.92;525.53;2024-08-29;France;Jean Durand;344;401;1;0;1;0;0;0;0;0;1;0;0;8;3;0;0;0.38674316265863906;Risque faible
402;1180.27;1179.59;2024-12-20;France;Lea Petit;345;402;1;0;1;0;0;0;0;0;1;1;0;12;4;1;1;0.4865660963513974;Risque faible
410;102.68;102.72;2024-12-13;France;Hugo Simon;346;410;1;0;8;1;0;0;0;0;0;1;0;12;4;1;1;0.09817760734828765;Risque faible
411;75.03;74.84;2024-04-04;France;Hugo Martin;347;411;1;0;1;0;0;0;0;0;0;0;0;4;3;0;0;0.13528580799436274;Risque faible
412;229.24;229.72;2024-06-27;France;Marie Laurent;348;412;1;0;1;0;0;0;0;0;0;0;0;6;3;0;0;0.03885684632815248;Risque faible
413;2612.76;2612.15;2024-01-03;France;Camille Laurent;349;413;1;0;1;0;0;0;0;0;1;0;0;1;2;0;0;0.32016107405043776;Risque faible
414;126.5;126.72;2024-07-02;France;Emma Moreau;350;414;1;0;1;0;0;0;0;0;0;0;0;7;1;0;0;0.08027225427569787;Risque faible
415;307.81;307.48;2024-02-15;France;Camille Laurent;351;415;1;0;1;0;0;0;0;0;0;0;0;2;3;0;0;0.05974893301821485;Risque faible
416;329.13;329.24;2024-10-18;France;Paul Dupont;352;416;1;0;1;0;0;0;0;0;0;0;0;10;4;0;0;0.04648228447407204;Risque faible
417;706.92;706.9499999999999;2024-05-20;France;Jean Martin;353;417;1;0;1;0;0;0;0;0;1;0;0;5;0;0;0;0.2662972480676001;Risque faible
418;154.48;154.35;2024-01-13;Royaume-Uni;Camille Richard;354;418;1;0;1;0;0;0;0;0;0;0;1;1;5;0;0;0.12435711807071298;Risque faible
419;249.1;249.34;2024-07-04;France;Marie Richard;355;419;1;0;1;0;0;0;0;0;0;0;0;7;3;0;0;0.03885684632815248;Risque faible
420;146.16;146.18;2024-03-25;France;Jean Simon;356;420;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0.0815991785501689;Risque faible
